"variable","importance"
"TFV_2019",150.063847946719
"TFV_2023",149.124134041394
"TFV_2018",137.478836622822
"TFV_2022",87.299896997358
"TFV_2021",86.3864653299762
"TFV_2024",84.7897604117927
"TFV_2015",81.1966991431004
"TFV_2020",76.5271992507017
"TFV_2016",62.3470257895308
"TFV_2017",36.9417009713971
"TFV_2014",33.8623362945957
"TFV_2007",33.6385801732934
"food_retail12_slag",28.4650377185476
"restaurant25",27.6091604298334
"TFV_2008",27.2355855348535
"food_retail05_slag",26.9428762747226
"TFV_2003",24.0747364534798
"food_retail24_slag",23.5898539181753
"food_retail16_slag",22.944155152581
"food_retail11_slag",22.9326414114158
"restaurant12",22.8210462060642
"bar_lounge11",22.620610529964
"food_retail15_slag",22.3618528466925
"food_retail03_slag",22.2180988195705
"TFV_2006",21.1960042181906
"food_retail19_slag",21.0048437278687
"bar_lounge10",19.5859598939356
"food_retail06_slag",19.4105107926733
"food_retail04_slag",18.5165033888217
"food_retail23_slag",18.3471676327532
"food_retail21_slag",18.3260767932862
"bar_lounge10_slag",18.2629030807636
"food_retail20_slag",17.6158633093607
"TFV_2013",17.5286416750805
"TFV_2009",17.2566239593979
"food_retail14_slag",17.0960459195844
"bar_lounge24",16.5943833897728
"food_retail22_slag",16.1040055164148
"food_retail18_slag",16.0263175004118
"bar_lounge18_slag",15.951608668882
"restaurant08",15.8615918249584
"restaurant16",15.7150736961046
"food_retail10_slag",15.4620799488326
"food_retail17_slag",15.3341961439409
"food_retail02_slag",15.2061944832038
"food_retail13_slag",14.8124231162256
"bar_lounge11_slag",14.7076742258302
"TFV_2011",14.660863024651
"bar_lounge25_slag",14.2643697089299
"bar_lounge19_slag",14.2099498946437
"TFV_2004",13.897098209256
"food_retail07_slag",13.6348125055256
"restaurant20_slag",12.511101075188
"bar_lounge14",12.2594523734676
"TFV_2012",12.213055655771
"fast_food19_slag",11.886386176236
"bar_lounge16_slag",11.6918421507857
"food_retail09_slag",11.5068660712677
"food_retail25_slag",11.0757209108964
"bar_lounge05",11.036542595764
"bar_lounge22_slag",10.812070337421
"food_retail08_slag",10.8062329390033
"bar_lounge19",10.6909711481325
"restaurant20",10.4838861309901
"restaurant11",10.0048471621388
"bar_lounge12_slag",10.0043348615635
"fast_food04_slag",9.92139794721481
"CT_apt_5plus_ln_2006",9.88407971303322
"bar_lounge17_slag",9.80129963978493
"bar_lounge21_slag",9.71100738393126
"bar_lounge20_slag",9.67278989408513
"CT_renters_pct_trend_slag",9.38350580919007
"restaurant13",9.32052802302915
"bar_lounge07",9.27415183527395
"bar_lounge14_slag",9.13221302589635
"restaurant10",9.0064478913326
"bar_lounge13_slag",8.82713676437883
"restaurant02_slag",8.8185167851734
"food_retail01_slag",8.73854162008283
"restaurant15",8.49806850654532
"restaurant01",8.47234015812448
"cannabis25",8.43913012955376
"bar_lounge04",8.12610278721406
"bar_lounge22",8.03784947532032
"CT_movers_5yr_pct_2006_slag",8.00346973019711
"fast_food22_slag",7.93930234940102
"TFV_2010",7.82999982065608
"bar_lounge24_slag",7.76481670625282
"bar_lounge15",7.47158890581743
"restaurant17_slag",7.09883218051619
"CT_married_pct_trend_slag",6.73986267370006
"fast_food18_slag",6.67487084887
"restaurant01_slag",6.39030779208051
"food_retail24",6.30786633910898
"CT_movers_1yr_pct_2021_slag",6.03024328452426
"CT_movers_1yr_pct_2016",6.02628838660943
"CT_unemployment_rate_2001_slag",5.9474027406026
"bar_lounge23_slag",5.93187939517913
"restaurant21",5.80332584704134
"CT_avg_dwelling_ln_2011",5.75810925930418
"bar_lounge02",5.69905600933609
"bar_lounge03",5.67423914229979
"CT_aboriginal_pct_abschange_slag",5.58474254935102
"CT_pop_2006_slag",5.3839709708412
"restaurant23_slag",5.34668957677831
"CT_renters_pct_abschange_slag",5.24906324112113
"restaurant03",5.14210974347125
"CT_aboriginal_pct_trend",4.98531865691462
"TFV_2005",4.92047665086252
"restaurant16_slag",4.91243064849346
"weighted_diversity_13_slag",4.86841579142732
"CT_med_income_ln_abschange_slag",4.72053798324276
"restaurant18",4.50694644245196
"restaurant14",4.4189980337842
"bar_lounge06",4.37503236890245
"fast_food20",4.33024024804741
"restaurant24_slag",4.29887430092306
"bar_lounge17",4.25573527805616
"restaurant07_slag",4.12674626445587
"CT_bachelors_pct_abschange_slag",4.11828478355858
"restaurant24",4.08230974835323
"restaurant22",4.00130959371442
"CT_married_pct_2021_slag",3.96520691273506
"restaurant06",3.91693710375795
"food_retail19",3.89159161906857
"bar_lounge01",3.84245514461025
"food_retail13",3.80139360369308
"CT_bachelors_pct_cv_slag",3.72300792506838
"CT_bachelors_pct_trend_slag",3.64922578816247
"CT_renters_pct_abschange",3.63965022042612
"CT_shelter_pct_2011_slag",3.51870398047837
"liquor_store16",3.4798095337887
"restaurant04",3.43602506103054
"degree_edge_slag",3.38913379497749
"bar_lounge09",3.36345169201208
"bar_lounge08",3.32284747051288
"weighted_diversity_14",3.27403500911428
"liquor_store05",3.26933499634668
"food_retail14",3.26933457236135
"CT_movers_1yr_pct_2011",3.26652523294245
"fast_food20_slag",3.21386174377722
"CT_bachelors_pct_2011_slag",3.19585453937969
"restaurant21_slag",3.19053395952454
"bar_lounge20",3.17096276840241
"dist_centre_slag",3.11890217251388
"CT_lone_parent_ln_2021_slag",3.04249192973878
"CT_lone_parent_ln_2001",2.95425750505216
"CT_aboriginal_pct_2016_slag",2.94898624505798
"weighted_diversity_12",2.93374210101057
"dist_centre_norm",2.92974638767632
"food_retail04",2.92184181607571
"CT_avg_dwelling_ln_2001",2.88438138174
"fast_food03_slag",2.74210710163947
"restaurant14_slag",2.73511436421136
"food_retail25",2.72165892103249
"food_retail09",2.70746906568584
"CT_shelter_pct_trend",2.69565210762103
"bar_lounge13",2.66920287584212
"food_retail10",2.6338716283311
"CT_unemployment_rate_cv_slag",2.62035500554169
"CT_movers_1yr_pct_2006",2.61595767072276
"CT_avg_dwelling_ln_2021_slag",2.61451539962512
"CT_shelter_pct_2006_slag",2.60053019686987
"weighted_diversity_17_slag",2.59589409293519
"CT_married_pct_2001",2.54658012053784
"CT_unemployment_rate_abschange_slag",2.54547151253327
"CT_movers_5yr_pct_trend",2.53602050437537
"fast_food25_slag",2.46591255122627
"restaurant19",2.46222415975194
"CT_movers_5yr_pct_abschange_slag",2.45346515023233
"CT_married_pct_2016_slag",2.43510307468719
"bar_lounge05_slag",2.41276456473832
"fast_food16_slag",2.41264400124061
"weighted_diversity_03",2.37411630184614
"CT_married_pct_2006_slag",2.35171647446203
"bar_lounge08_slag",2.33805566421351
"CT_unemployment_rate_abschange",2.2225961948254
"CT_apt_5plus_ln_2021",2.18880195842364
"CT_married_pct_abschange",2.10457593931891
"CT_recent_immig_pct_abschange_slag",2.04885439058402
"CT_shelter_pct_trend_slag",2.03498132833368
"fast_food17_slag",2.03177659627147
"fast_food17",2.0268872077807
"CT_vismin_pct_cv",2.01568686234307
"food_retail08",2.01178027605089
"fast_food09_slag",2.00769159015067
"fast_food16",1.96940808644989
"fast_food24",1.94301551918004
"closeness_norm_slag",1.89568139436855
"weighted_diversity_11",1.89243075725386
"CT_pop_2021",1.86717508441045
"CT_married_pct_cv",1.86192936422642
"CT_married_pct_2021",1.84644067373659
"CT_unemployment_rate_2016",1.80510931751817
"restaurant22_slag",1.80441249411106
"bar_lounge12",1.77636593732177
"CT_pop_cv",1.76151235548126
"fast_food08",1.7548195056425
"fast_food19",1.74612460403782
"CT_med_income_ln_2001",1.74547378225657
"CT_shelter_pct_2001_slag",1.74327888009483
"weighted_diversity_18_slag",1.73935066818817
"weighted_diversity_09",1.72889562197928
"weighted_diversity_03_slag",1.72286910741705
"food_retail07",1.70737712850391
"fast_food18",1.70414425775658
"restaurant07",1.69844344479307
"CT_aboriginal_pct_2001_slag",1.69156476239229
"CT_unemployment_rate_2006",1.68493971454965
"CT_shelter_pct_abschange_slag",1.68094706844511
"liquor_store17",1.67068028549832
"CT_movers_5yr_pct_cv",1.65038260741623
"betweenness_norm",1.64721922205941
"CT_movers_1yr_pct_trend_slag",1.62744969316393
"CT_males_young_pct_trend_slag",1.6126402906866
"restaurant11_slag",1.60652848016206
"food_retail15",1.59248497662876
"fast_food23",1.56030571794645
"bar_lounge01_slag",1.54893387719644
"liquor_store04_slag",1.52360554455309
"weighted_diversity_05",1.52047207871269
"weighted_diversity_06",1.51985763823895
"CT_shelter_pct_2006",1.51046032705018
"CT_recent_immig_pct_2021_slag",1.49276245735068
"liquor_store17_slag",1.49040912434379
"dead_end_slag",1.47771812863268
"CT_males_young_pct_2006_slag",1.46201418883021
"liquor_store24",1.45613312743019
"CT_recent_immig_pct_cv",1.45440783019148
"fast_food08_slag",1.454298259388
"CT_aboriginal_pct_trend_slag",1.43871852565507
"fast_food22",1.41611490477344
"CT_married_pct_cv_slag",1.40808017763396
"CT_vismin_pct_2006_slag",1.40052803707286
"CT_males_young_pct_2001",1.3965192420847
"CT_unemployment_rate_2011_slag",1.39250377713472
"CT_movers_1yr_pct_cv_slag",1.39244685801047
"fast_food21",1.38423221530909
"CT_shelter_pct_2011",1.36477087609598
"CT_recent_immig_pct_trend",1.36466191215924
"CT_shelter_pct_2021_slag",1.3621044442847
"bar_lounge07_slag",1.33957114572524
"fast_food15_slag",1.31324088022994
"restaurant06_slag",1.28607138363789
"CT_bachelors_pct_trend",1.2822820550038
"food_retail17",1.26972910579127
"CT_aboriginal_pct_abschange",1.24666505579575
"food_retail01",1.23770889039923
"weighted_diversity_10",1.23572760527816
"CT_pop_cv_slag",1.22972633089433
"liquor_store18",1.2238764470972
"fast_food25",1.1914047127877
"CT_med_income_ln_trend",1.17606678407575
"bar_lounge09_slag",1.1755410681461
"CT_unemployment_rate_2016_slag",1.1596490036616
"CT_avg_dwelling_ln_2006",1.1356605349087
"CT_shelter_pct_2016",1.12992189440166
