"CT_uid_2021","n_segments","TFV_2003","TFV_2004","TFV_2005","TFV_2006","TFV_2007","TFV_2008","TFV_2009","TFV_2010","TFV_2011","TFV_2012","TFV_2013","TFV_2014","TFV_2015","TFV_2016","TFV_2017","TFV_2018","TFV_2019","TFV_2020","TFV_2021","TFV_2022","TFV_2023","TFV_2024","TFV_2025","Theft_2003","Theft_2004","Theft_2005","Theft_2006","Theft_2007","Theft_2008","Theft_2009","Theft_2010","Theft_2011","Theft_2012","Theft_2013","Theft_2014","Theft_2015","Theft_2016","Theft_2017","Theft_2018","Theft_2019","Theft_2020","Theft_2021","Theft_2022","Theft_2023","Theft_2024","Theft_2025","Mischief_2003","Mischief_2004","Mischief_2005","Mischief_2006","Mischief_2007","Mischief_2008","Mischief_2009","Mischief_2010","Mischief_2011","Mischief_2012","Mischief_2013","Mischief_2014","Mischief_2015","Mischief_2016","Mischief_2017","Mischief_2018","Mischief_2019","Mischief_2020","Mischief_2021","Mischief_2022","Mischief_2023","Mischief_2024","Mischief_2025","BNER_2003","BNER_2004","BNER_2005","BNER_2006","BNER_2007","BNER_2008","BNER_2009","BNER_2010","BNER_2011","BNER_2012","BNER_2013","BNER_2014","BNER_2015","BNER_2016","BNER_2017","BNER_2018","BNER_2019","BNER_2020","BNER_2021","BNER_2022","BNER_2023","BNER_2024","BNER_2025","BNEC_2003","BNEC_2004","BNEC_2005","BNEC_2006","BNEC_2007","BNEC_2008","BNEC_2009","BNEC_2010","BNEC_2011","BNEC_2012","BNEC_2013","BNEC_2014","BNEC_2015","BNEC_2016","BNEC_2017","BNEC_2018","BNEC_2019","BNEC_2020","BNEC_2021","BNEC_2022","BNEC_2023","BNEC_2024","BNEC_2025","TOV_2003","TOV_2004","TOV_2005","TOV_2006","TOV_2007","TOV_2008","TOV_2009","TOV_2010","TOV_2011","TOV_2012","TOV_2013","TOV_2014","TOV_2015","TOV_2016","TOV_2017","TOV_2018","TOV_2019","TOV_2020","TOV_2021","TOV_2022","TOV_2023","TOV_2024","TOV_2025","TOB_2003","TOB_2004","TOB_2005","TOB_2006","TOB_2007","TOB_2008","TOB_2009","TOB_2010","TOB_2011","TOB_2012","TOB_2013","TOB_2014","TOB_2015","TOB_2016","TOB_2017","TOB_2018","TOB_2019","TOB_2020","TOB_2021","TOB_2022","TOB_2023","TOB_2024","TOB_2025","bar_lounge01","bar_lounge02","bar_lounge03","bar_lounge04","bar_lounge05","bar_lounge06","bar_lounge07","bar_lounge08","bar_lounge09","bar_lounge10","bar_lounge11","bar_lounge12","bar_lounge13","bar_lounge14","bar_lounge15","bar_lounge16","bar_lounge17","bar_lounge18","bar_lounge19","bar_lounge20","bar_lounge21","bar_lounge22","bar_lounge23","bar_lounge24","bar_lounge25","cannabis01","cannabis02","cannabis03","cannabis04","cannabis05","cannabis06","cannabis07","cannabis08","cannabis09","cannabis10","cannabis11","cannabis12","cannabis13","cannabis14","cannabis15","cannabis16","cannabis17","cannabis18","cannabis19","cannabis20","cannabis21","cannabis22","cannabis23","cannabis24","cannabis25","fast_food01","fast_food02","fast_food03","fast_food04","fast_food05","fast_food06","fast_food07","fast_food08","fast_food09","fast_food10","fast_food11","fast_food12","fast_food13","fast_food14","fast_food15","fast_food16","fast_food17","fast_food18","fast_food19","fast_food20","fast_food21","fast_food22","fast_food23","fast_food24","fast_food25","food_retail01","food_retail02","food_retail03","food_retail04","food_retail05","food_retail06","food_retail07","food_retail08","food_retail09","food_retail10","food_retail11","food_retail12","food_retail13","food_retail14","food_retail15","food_retail16","food_retail17","food_retail18","food_retail19","food_retail20","food_retail21","food_retail22","food_retail23","food_retail24","food_retail25","liquor_store01","liquor_store02","liquor_store03","liquor_store04","liquor_store05","liquor_store06","liquor_store07","liquor_store08","liquor_store09","liquor_store10","liquor_store11","liquor_store12","liquor_store13","liquor_store14","liquor_store15","liquor_store16","liquor_store17","liquor_store18","liquor_store19","liquor_store20","liquor_store21","liquor_store22","liquor_store23","liquor_store24","liquor_store25","restaurant01","restaurant02","restaurant03","restaurant04","restaurant05","restaurant06","restaurant07","restaurant08","restaurant09","restaurant10","restaurant11","restaurant12","restaurant13","restaurant14","restaurant15","restaurant16","restaurant17","restaurant18","restaurant19","restaurant20","restaurant21","restaurant22","restaurant23","restaurant24","restaurant25","segment_length","segment_length_norm","betweenness","betweenness_norm","closeness_edge","closeness_norm","degree_edge","degree_norm","eigen_edge","eigenvector_norm","tortuosity","tortuosity_norm","dead_end","dist_centre","dist_centre_norm","CT_pop_2021","CT_aboriginal_pct_2021","CT_bachelors_pct_2021","CT_married_pct_2021","CT_males_young_pct_2021","CT_movers_1yr_pct_2021","CT_movers_5yr_pct_2021","CT_recent_immig_pct_2021","CT_vismin_pct_2021","CT_renters_pct_2021","CT_shelter_pct_2021","CT_lone_parent_ln_2021","CT_apt_5plus_ln_2021","CT_avg_dwelling_ln_2021","CT_med_income_ln_2021","CT_unemployment_rate_2021","CT_pop_2001","CT_aboriginal_pct_2001","CT_bachelors_pct_2001","CT_married_pct_2001","CT_males_young_pct_2001","CT_movers_1yr_pct_2001","CT_movers_5yr_pct_2001","CT_recent_immig_pct_2001","CT_vismin_pct_2001","CT_renters_pct_2001","CT_shelter_pct_2001","CT_lone_parent_ln_2001","CT_apt_5plus_ln_2001","CT_avg_dwelling_ln_2001","CT_med_income_ln_2001","CT_unemployment_rate_2001","CT_pop_2006","CT_aboriginal_pct_2006","CT_bachelors_pct_2006","CT_married_pct_2006","CT_males_young_pct_2006","CT_movers_1yr_pct_2006","CT_movers_5yr_pct_2006","CT_recent_immig_pct_2006","CT_vismin_pct_2006","CT_renters_pct_2006","CT_shelter_pct_2006","CT_lone_parent_ln_2006","CT_apt_5plus_ln_2006","CT_avg_dwelling_ln_2006","CT_med_income_ln_2006","CT_unemployment_rate_2006","CT_pop_2011","CT_aboriginal_pct_2011","CT_bachelors_pct_2011","CT_married_pct_2011","CT_males_young_pct_2011","CT_movers_1yr_pct_2011","CT_movers_5yr_pct_2011","CT_recent_immig_pct_2011","CT_vismin_pct_2011","CT_renters_pct_2011","CT_shelter_pct_2011","CT_lone_parent_ln_2011","CT_apt_5plus_ln_2011","CT_avg_dwelling_ln_2011","CT_med_income_ln_2011","CT_unemployment_rate_2011","CT_pop_2016","CT_aboriginal_pct_2016","CT_bachelors_pct_2016","CT_married_pct_2016","CT_males_young_pct_2016","CT_movers_1yr_pct_2016","CT_movers_5yr_pct_2016","CT_recent_immig_pct_2016","CT_vismin_pct_2016","CT_renters_pct_2016","CT_shelter_pct_2016","CT_lone_parent_ln_2016","CT_apt_5plus_ln_2016","CT_avg_dwelling_ln_2016","CT_med_income_ln_2016","CT_unemployment_rate_2016","diversity_03","weighted_diversity_03","diversity_04","weighted_diversity_04","diversity_05","weighted_diversity_05","diversity_06","weighted_diversity_06","diversity_07","weighted_diversity_07","diversity_08","weighted_diversity_08","diversity_09","weighted_diversity_09","diversity_10","weighted_diversity_10","diversity_11","weighted_diversity_11","diversity_12","weighted_diversity_12","diversity_13","weighted_diversity_13","diversity_14","weighted_diversity_14","diversity_15","weighted_diversity_15","diversity_16","weighted_diversity_16","diversity_17","weighted_diversity_17","diversity_18","weighted_diversity_18","diversity_19","weighted_diversity_19","diversity_20","weighted_diversity_20","diversity_21","weighted_diversity_21","diversity_22","weighted_diversity_22","diversity_23","weighted_diversity_23","diversity_24","weighted_diversity_24","diversity_25","weighted_diversity_25","CT_pop_abschange","CT_pop_pctchange","CT_pop_trend","CT_pop_cv","CT_aboriginal_pct_abschange","CT_aboriginal_pct_trend","CT_aboriginal_pct_cv","CT_bachelors_pct_abschange","CT_bachelors_pct_trend","CT_bachelors_pct_cv","CT_married_pct_abschange","CT_married_pct_trend","CT_married_pct_cv","CT_males_young_pct_abschange","CT_males_young_pct_trend","CT_males_young_pct_cv","CT_movers_1yr_pct_abschange","CT_movers_1yr_pct_trend","CT_movers_1yr_pct_cv","CT_movers_5yr_pct_abschange","CT_movers_5yr_pct_trend","CT_movers_5yr_pct_cv","CT_recent_immig_pct_abschange","CT_recent_immig_pct_trend","CT_recent_immig_pct_cv","CT_vismin_pct_abschange","CT_vismin_pct_trend","CT_vismin_pct_cv","CT_renters_pct_abschange","CT_renters_pct_trend","CT_renters_pct_cv","CT_shelter_pct_abschange","CT_shelter_pct_trend","CT_shelter_pct_cv","CT_avg_dwelling_ln_abschange","CT_avg_dwelling_ln_pctchange","CT_avg_dwelling_ln_trend","CT_avg_dwelling_ln_cv","CT_med_income_ln_abschange","CT_med_income_ln_pctchange","CT_med_income_ln_trend","CT_med_income_ln_cv","CT_unemployment_rate_abschange","CT_unemployment_rate_trend","CT_unemployment_rate_cv","n_segments_slag","bar_lounge01_slag","bar_lounge02_slag","bar_lounge03_slag","bar_lounge04_slag","bar_lounge05_slag","bar_lounge06_slag","bar_lounge07_slag","bar_lounge08_slag","bar_lounge09_slag","bar_lounge10_slag","bar_lounge11_slag","bar_lounge12_slag","bar_lounge13_slag","bar_lounge14_slag","bar_lounge15_slag","bar_lounge16_slag","bar_lounge17_slag","bar_lounge18_slag","bar_lounge19_slag","bar_lounge20_slag","bar_lounge21_slag","bar_lounge22_slag","bar_lounge23_slag","bar_lounge24_slag","bar_lounge25_slag","cannabis01_slag","cannabis02_slag","cannabis03_slag","cannabis04_slag","cannabis05_slag","cannabis06_slag","cannabis07_slag","cannabis08_slag","cannabis09_slag","cannabis10_slag","cannabis11_slag","cannabis12_slag","cannabis13_slag","cannabis14_slag","cannabis15_slag","cannabis16_slag","cannabis17_slag","cannabis18_slag","cannabis19_slag","cannabis20_slag","cannabis21_slag","cannabis22_slag","cannabis23_slag","cannabis24_slag","cannabis25_slag","fast_food01_slag","fast_food02_slag","fast_food03_slag","fast_food04_slag","fast_food05_slag","fast_food06_slag","fast_food07_slag","fast_food08_slag","fast_food09_slag","fast_food10_slag","fast_food11_slag","fast_food12_slag","fast_food13_slag","fast_food14_slag","fast_food15_slag","fast_food16_slag","fast_food17_slag","fast_food18_slag","fast_food19_slag","fast_food20_slag","fast_food21_slag","fast_food22_slag","fast_food23_slag","fast_food24_slag","fast_food25_slag","food_retail01_slag","food_retail02_slag","food_retail03_slag","food_retail04_slag","food_retail05_slag","food_retail06_slag","food_retail07_slag","food_retail08_slag","food_retail09_slag","food_retail10_slag","food_retail11_slag","food_retail12_slag","food_retail13_slag","food_retail14_slag","food_retail15_slag","food_retail16_slag","food_retail17_slag","food_retail18_slag","food_retail19_slag","food_retail20_slag","food_retail21_slag","food_retail22_slag","food_retail23_slag","food_retail24_slag","food_retail25_slag","liquor_store01_slag","liquor_store02_slag","liquor_store03_slag","liquor_store04_slag","liquor_store05_slag","liquor_store06_slag","liquor_store07_slag","liquor_store08_slag","liquor_store09_slag","liquor_store10_slag","liquor_store11_slag","liquor_store12_slag","liquor_store13_slag","liquor_store14_slag","liquor_store15_slag","liquor_store16_slag","liquor_store17_slag","liquor_store18_slag","liquor_store19_slag","liquor_store20_slag","liquor_store21_slag","liquor_store22_slag","liquor_store23_slag","liquor_store24_slag","liquor_store25_slag","restaurant01_slag","restaurant02_slag","restaurant03_slag","restaurant04_slag","restaurant05_slag","restaurant06_slag","restaurant07_slag","restaurant08_slag","restaurant09_slag","restaurant10_slag","restaurant11_slag","restaurant12_slag","restaurant13_slag","restaurant14_slag","restaurant15_slag","restaurant16_slag","restaurant17_slag","restaurant18_slag","restaurant19_slag","restaurant20_slag","restaurant21_slag","restaurant22_slag","restaurant23_slag","restaurant24_slag","restaurant25_slag","segment_length_slag","segment_length_norm_slag","betweenness_slag","betweenness_norm_slag","closeness_edge_slag","closeness_norm_slag","degree_edge_slag","degree_norm_slag","eigen_edge_slag","eigenvector_norm_slag","tortuosity_slag","tortuosity_norm_slag","dead_end_slag","dist_centre_slag","dist_centre_norm_slag","CT_pop_2021_slag","CT_aboriginal_pct_2021_slag","CT_bachelors_pct_2021_slag","CT_married_pct_2021_slag","CT_males_young_pct_2021_slag","CT_movers_1yr_pct_2021_slag","CT_movers_5yr_pct_2021_slag","CT_recent_immig_pct_2021_slag","CT_vismin_pct_2021_slag","CT_renters_pct_2021_slag","CT_shelter_pct_2021_slag","CT_lone_parent_ln_2021_slag","CT_apt_5plus_ln_2021_slag","CT_avg_dwelling_ln_2021_slag","CT_med_income_ln_2021_slag","CT_unemployment_rate_2021_slag","CT_pop_2001_slag","CT_aboriginal_pct_2001_slag","CT_bachelors_pct_2001_slag","CT_married_pct_2001_slag","CT_males_young_pct_2001_slag","CT_movers_1yr_pct_2001_slag","CT_movers_5yr_pct_2001_slag","CT_recent_immig_pct_2001_slag","CT_vismin_pct_2001_slag","CT_renters_pct_2001_slag","CT_shelter_pct_2001_slag","CT_lone_parent_ln_2001_slag","CT_apt_5plus_ln_2001_slag","CT_avg_dwelling_ln_2001_slag","CT_med_income_ln_2001_slag","CT_unemployment_rate_2001_slag","CT_pop_2006_slag","CT_aboriginal_pct_2006_slag","CT_bachelors_pct_2006_slag","CT_married_pct_2006_slag","CT_males_young_pct_2006_slag","CT_movers_1yr_pct_2006_slag","CT_movers_5yr_pct_2006_slag","CT_recent_immig_pct_2006_slag","CT_vismin_pct_2006_slag","CT_renters_pct_2006_slag","CT_shelter_pct_2006_slag","CT_lone_parent_ln_2006_slag","CT_apt_5plus_ln_2006_slag","CT_avg_dwelling_ln_2006_slag","CT_med_income_ln_2006_slag","CT_unemployment_rate_2006_slag","CT_pop_2011_slag","CT_aboriginal_pct_2011_slag","CT_bachelors_pct_2011_slag","CT_movers_1yr_pct_2011_slag","CT_movers_5yr_pct_2011_slag","CT_recent_immig_pct_2011_slag","CT_vismin_pct_2011_slag","CT_renters_pct_2011_slag","CT_shelter_pct_2011_slag","CT_avg_dwelling_ln_2011_slag","CT_med_income_ln_2011_slag","CT_unemployment_rate_2011_slag","CT_pop_2016_slag","CT_aboriginal_pct_2016_slag","CT_bachelors_pct_2016_slag","CT_married_pct_2016_slag","CT_males_young_pct_2016_slag","CT_movers_1yr_pct_2016_slag","CT_movers_5yr_pct_2016_slag","CT_recent_immig_pct_2016_slag","CT_vismin_pct_2016_slag","CT_renters_pct_2016_slag","CT_shelter_pct_2016_slag","CT_lone_parent_ln_2016_slag","CT_apt_5plus_ln_2016_slag","CT_avg_dwelling_ln_2016_slag","CT_med_income_ln_2016_slag","CT_unemployment_rate_2016_slag","diversity_03_slag","weighted_diversity_03_slag","diversity_04_slag","weighted_diversity_04_slag","diversity_05_slag","weighted_diversity_05_slag","diversity_06_slag","weighted_diversity_06_slag","diversity_07_slag","weighted_diversity_07_slag","diversity_08_slag","weighted_diversity_08_slag","diversity_09_slag","weighted_diversity_09_slag","diversity_10_slag","weighted_diversity_10_slag","diversity_11_slag","weighted_diversity_11_slag","diversity_12_slag","weighted_diversity_12_slag","diversity_13_slag","weighted_diversity_13_slag","diversity_14_slag","weighted_diversity_14_slag","diversity_15_slag","weighted_diversity_15_slag","diversity_16_slag","weighted_diversity_16_slag","diversity_17_slag","weighted_diversity_17_slag","diversity_18_slag","weighted_diversity_18_slag","diversity_19_slag","weighted_diversity_19_slag","diversity_20_slag","weighted_diversity_20_slag","diversity_21_slag","weighted_diversity_21_slag","diversity_22_slag","weighted_diversity_22_slag","diversity_23_slag","weighted_diversity_23_slag","diversity_24_slag","weighted_diversity_24_slag","diversity_25_slag","weighted_diversity_25_slag","CT_pop_abschange_slag","CT_pop_pctchange_slag","CT_pop_trend_slag","CT_pop_cv_slag","CT_aboriginal_pct_abschange_slag","CT_aboriginal_pct_trend_slag","CT_aboriginal_pct_cv_slag","CT_bachelors_pct_abschange_slag","CT_bachelors_pct_trend_slag","CT_bachelors_pct_cv_slag","CT_married_pct_abschange_slag","CT_married_pct_trend_slag","CT_married_pct_cv_slag","CT_males_young_pct_abschange_slag","CT_males_young_pct_trend_slag","CT_males_young_pct_cv_slag","CT_movers_1yr_pct_abschange_slag","CT_movers_1yr_pct_trend_slag","CT_movers_1yr_pct_cv_slag","CT_movers_5yr_pct_abschange_slag","CT_movers_5yr_pct_trend_slag","CT_movers_5yr_pct_cv_slag","CT_recent_immig_pct_abschange_slag","CT_recent_immig_pct_trend_slag","CT_recent_immig_pct_cv_slag","CT_vismin_pct_abschange_slag","CT_vismin_pct_trend_slag","CT_vismin_pct_cv_slag","CT_renters_pct_abschange_slag","CT_renters_pct_trend_slag","CT_renters_pct_cv_slag","CT_shelter_pct_abschange_slag","CT_shelter_pct_trend_slag","CT_shelter_pct_cv_slag","CT_avg_dwelling_ln_abschange_slag","CT_avg_dwelling_ln_pctchange_slag","CT_avg_dwelling_ln_trend_slag","CT_avg_dwelling_ln_cv_slag","CT_med_income_ln_abschange_slag","CT_med_income_ln_pctchange_slag","CT_med_income_ln_trend_slag","CT_med_income_ln_cv_slag","CT_unemployment_rate_abschange_slag","CT_unemployment_rate_trend_slag","CT_unemployment_rate_cv_slag"
9330001.01,68,32,43,58,28,23,26,27,40,9,47,52,36,40,27,24,37,64,26,18,20,20,14,12,5,8,10,7,5,8,6,17,4,11,4,8,10,4,4,6,9,9,3,6,8,10,8,25,35,25,21,30,18,20,18,21,19,24,11,14,11,15,8,8,7,10,20,20,12,13,36,35,60,61,23,14,8,12,35,11,31,44,12,12,15,18,3,8,4,5,7,0,3,7,2,1,1,1,0,1,4,1,1,0,3,2,1,0,1,1,4,0,0,1,2,0,19,34,41,16,11,10,14,9,7,6,1,9,10,10,3,4,5,4,4,9,8,2,3,2,1,6,1,1,1,2,2,2,4,1,3,10,3,6,1,7,9,1,1,3,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.979809090463,0.0935716386560597,299967.538766531,0.0198327917441,1.00644900848184e-06,0.317466147359961,2.71323529411765,0.346638655462185,9.81592144542711e-17,1.02113958102148e-16,1.02253573661228,6.33664621202108e-07,0.0735294117647059,9700.44421752053,0.852179884864901,6154,1.94995125121872,22.8306792330192,45.417614559636,11.9434514137147,6.82482937926552,24.374390640234,2.27494312642184,50.2924926876828,18.3620409489763,10.9684757881053,5.9427993751267,0,13.7233952690565,10.5661755256114,7.1,6095.52665027966,0.339070129745943,16.2069704042911,43.4903703209134,7.98524722062013,9.48505239710535,31.7685156024924,9.95577320856071,47.1818919719924,16.1877061651911,5.3647379415759,5.97753555095233,0,12.3746386453182,9.91899916063123,7.70950565605319,5979.05966753515,0.769294051893973,17.5999137089301,45.7703219154926,7.24893820432999,8.777280970877,32.0436769986158,5.82286802475428,54.1341135383196,15.0128413786717,3.87917509863112,6.02416243736044,0,12.9457294379294,10.0858904573902,7.49671477158594,6046.75788598183,4.78664964162075,21.9307589773661,NA,NA,11.1322285635342,27.9908208603722,3.75563802268417,52.0082258316074,17.0062993462474,7.9669690320159,NA,NA,13.1973390279294,10.2417226320645,7.867979496619,6234.77533241149,2.67471168355443,23.0815275482075,46.0319927701895,6.475044168666,8.02630525860106,25.8897955612625,3.05118715042686,50.638514029473,16.9919990496424,8.48756598422201,5.98655504472852,1.90489274236885,13.4653014537021,10.3522128284969,4.42212597052933,7,5.29407820597885,7,4.90828113597991,7,4.87221208110434,7,4.27827709215501,7,4.7455261171084,6,4.82150492078109,7,4.9786166462213,7,5.16505251302282,7,4.36889852468215,7,4.50284156663136,6,3.46596757373516,7,4.64321999167512,7,5.36019885006465,7,5.03205507199842,6,4.76507833339008,7,4.0687229016111,7,3.31339780988156,7,5.65722931212292,6,4.27554293189713,6,4.54541397249339,7,5.29687510841786,5,3.95419247654476,6,4.61410892220628,58.4733497203433,0.959282980374807,7.45324728634081,0.01608639594539,1.61088112147278,0.102543597492122,0.83828347094724,6.62370882872814,0.374580629934679,0.15717133314968,1.92724423872259,0.0823231866428411,0.025513288054213,3.95820419309457,0.142850287010504,0.289183783233907,-2.66022301783983,-0.121428434959114,0.182188759019527,-7.39412496225842,-0.418842627237409,0.121020936932028,-7.68083008213887,-0.362666820772107,0.619944673105554,3.11060071569045,0.0545120384506841,0.0500764644890234,2.17433478378521,0.126556544770824,0.0735872937912881,5.6037378465294,0.316317331572999,0.378112004841084,1.34875662373829,10.8993616896327,0.0643417052649849,0.0394117788871228,0.647176364980174,6.52461356735299,0.0312135020213403,0.0242114386844669,-0.609505656053187,-0.0858720022632613,0.205995605939525,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,1.5,1.5,1.5,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1.5,1.5,1.5,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2,2,3.5,4.5,4,111.761807639336,0.103680714415771,327148.557084449,0.02162990445139,1.04292253429134e-06,0.35796081428166,2.86739937196689,0.390685534847682,6.73009203044147e-17,7.00124119208653e-17,1.01902960908328,5.35078583799495e-07,0.0831668094014653,9630.47226689749,0.845996848795887,6966.5,1.37030583254225,31.3239750639479,49.8256092641067,11.5410588525288,15.1014573039621,39.8935307082075,5.75689865314954,75.6839481627616,13.8535512295309,12.7057889578904,5.80104476163896,2.25542975325842,14.0560997867745,10.590446597562,8.95,4247.45100280446,0.475024789457791,16.0925785081985,45.9019177673548,7.09941064169982,13.3300046554357,35.3429763621588,10.2610047756557,64.5815250592403,9.97064841304823,3.75534963764234,5.28591490901329,0,12.6302665259248,9.78491425098303,9.97967566046863,4706.54522711729,0.908610163206784,18.0859985898894,49.1200804318672,7.27162375110418,15.7686799469101,43.3623378276098,7.66769231885982,72.6811644883665,9.1419196416216,3.49413748254937,5.5307926560953,0,13.1490644839255,10.0019919562598,6.79389607575902,4983.79913768705,1.62998341758643,22.8156718107639,7.6467979697176,29.3009720004057,5.53336493560927,74.1702925123879,10.3446720148151,9.8875010137035,13.4744705214008,10.0245186141011,7.84709620049398,5474.41045019922,1.2417438933497,26.0988716728493,49.2510111136047,6.52790889364234,13.4184076698278,36.7172299898616,6.32625272449833,77.2025075153106,11.2430233586647,8.91436802012907,5.67166574714536,2.10349888855455,13.9353152024207,10.3017263806213,5.73548100173557,7,5.44363982855645,6.5,4.84219355560904,6.5,4.73422369899838,7,5.27063638229557,7,5.08784792685129,6,5.05823565430918,6,4.99083063636687,6.5,4.67907577868225,6,4.46646689751682,6,4.5150468816317,6.5,4.84014168770947,7,4.91516840897911,7,5.02366826846261,7,5.03772143224793,6.5,5.04139033582113,6.5,5.17859536972709,7,4.94838548958287,7,4.9878858818855,7,5.3446102845429,7,4.94703605274781,6.5,4.75047895960697,5.5,4.43141137934893,6.5,4.41395435214745,2719.04899719554,67.3346471581345,124.119264349462,0.204207213025682,0.895281043084454,0.0424739163262369,0.602435909570765,15.2313965557494,0.769513323889182,0.271004165868172,3.92369149675185,0.159566273504825,0.0383555660827852,4.44164821082899,0.162791631283924,0.272428896850065,1.77145264852633,0.0238526603994065,0.289347518674342,4.55055434604863,0.0491200170869789,0.148671605050345,-4.50410612250615,-0.206993036787478,0.31150208469802,11.1024231035213,0.534523784679738,0.0671580373933137,3.88290281648265,0.197338187000171,0.20221183141123,8.95043932024801,0.466422183561521,0.537256553125943,1.42583326084962,11.2712718374819,0.0727583448038872,0.043445111467047,0.805532346579027,8.22611678747476,0.038215982350392,0.0307342965346869,-1.02967566046862,-0.0623553278992144,0.243529596324653
